review,cleaned_review,cleaned_review_stemmed,nama desa wisata,provinsi
Seru,seru,seru,Pulau Kemaro,Sumatera Selatan
"Ga recommended bgt, tempat ibadah tp ditarik uang masuk ga ngotak. Mana tempatnya ga terawat ini. Rame cmn pas imlek",recommended banget ibadah ditarik uang ngotak tempatnya terawat rame cuman pas imlek,recommended banget ibadah tarik uang ngotak tempat awat rame cuman pas imlek,Pulau Kemaro,Sumatera Selatan
Keren,keren,keren,Pulau Kemaro,Sumatera Selatan
Untuk menuju pulau Kemaro harus naik kapal atau ketek dari pasar 16 atau dari bawah Ampera harga tiket ke pulau Kemaro gratis hanya bayar sewa kapal atau ketek nya saja.,pulau kemaro kapal ketek pasar ampera harga tiket pulau kemaro gratis bayar sewa kapal ketek,pulau maro kapal ketek pasar ampera harga tiket pulau maro gratis bayar sewa kapal ketek,Pulau Kemaro,Sumatera Selatan
Agak sepi dari liburan sebelum sebelumnya. Kapalnya harganya makin mahal. Yg jualan juga banyak yang tutup. Kamar mandi tidak ada air. Dan banyak sampah yang berserakan,sepi liburan kapalnya harganya mahal jualan tutup kamar mandi air sampah berserakan,sepi libur kapal harga mahal jual tutup kamar mandi air sampah sera,Pulau Kemaro,Sumatera Selatan
"Tempatnya bersih dan terawat dengan baik, sarannya ada cafe disana untuk bersantai",tempatnya bersih terawat sarannya cafe disana bersantai,tempat bersih awat saran cafe sana santa,Pulau Kemaro,Sumatera Selatan
Salah satu tempat wisata di Palembang,salah wisata palembang,salah wisata palembang,Pulau Kemaro,Sumatera Selatan
"Kuil dan pagoda...
Panas... Akses harus pakai perahu..
Ikonik dan bersejarah",kuil pagoda panas akses pakai perahu ikonik bersejarah,kuil pagoda panas akses pakai perahu ikonik sejarah,Pulau Kemaro,Sumatera Selatan
Tempat yg bagus untuk wisata...  Unik dengan bangunan2 nya.....,bagus wisata unik bangunan,bagus wisata unik bangun,Pulau Kemaro,Sumatera Selatan
"Pulau Kemaro di Palembang adalah tujuan wisata yang menarik karena keindahan alamnya dan nilai sejarahnya. Pulau ini terletak di tengah Sungai Musi dan memiliki keunikan yaitu adanya Pagoda Cina yang menjadi simbol persahabatan antara etnis Tionghoa dan Melayu. Pengunjung dapat menikmati keindahan alam sungai sambil menikmati kuliner khas Palembang yang tersedia di sekitar pulau. Namun, perlu diingat bahwa ketersediaan fasilitas dan kebersihan pulau masih perlu ditingkatkan.",pulau kemaro palembang tujuan wisata menarik keindahan alamnya nilai sejarahnya pulau terletak tengah sungai musi memiliki keunikan pagoda cina simbol persahabatan etnis tionghoa melayu pengunjung menikmati keindahan alam sungai menikmati kuliner khas palembang tersedia pulau ketersediaan fasilitas kebersihan pulau ditingkatkan,pulau maro palembang tuju wisata tarik indah alam nilai sejarah pulau letak tengah sungai mus milik uni pagoda cina simbol sahabat etnis tionghoa melayu unjung nikmat indah alam sungai nikmat kuliner khas palembang sedia pulau sedia fasilitas bersih pulau tingkat,Pulau Kemaro,Sumatera Selatan
Lumayan mengenali sejarah Sumsel,lumayan mengenali sejarah sumsel,lumayan nali sejarah sumsel,Pulau Kemaro,Sumatera Selatan
"Bagus, sepi,",bagus sepi,bagus sepi,Pulau Kemaro,Sumatera Selatan
Salah satu tempat wisata sejarah yang wajib dikunjungi di Palembang selain Jembatan Ampera dan Beteng Kuto Besa,salah wisata sejarah wajib dikunjungi palembang jembatan ampera beteng kuto besa,salah wisata sejarah wajib kunjung palembang jembatan ampera beteng kuto besa,Pulau Kemaro,Sumatera Selatan
Bersih cocok untuk jalan jalan,bersih cocok jalan jalan,bersih cocok jalan jalan,Pulau Kemaro,Sumatera Selatan
Tempat bersejerah di palembang sengan view yang bagus,bersejerah palembang sengan view bagus,jerah palembang seng view bagus,Pulau Kemaro,Sumatera Selatan
Salah satu objek wisata di Kota Palembang,salah objek wisata kota palembang,salah objek wisata kota palembang,Pulau Kemaro,Sumatera Selatan
Salah satu destinasi andalan kota palembang,salah destinasi andalan kota palembang,salah destinasi andal kota palembang,Pulau Kemaro,Sumatera Selatan
"Rekomen banget harus kesini, karena di tempat ini banyak cerita bersejarah...",rekomen banget kesini cerita bersejarah,rekomen banget kesini cerita sejarah,Pulau Kemaro,Sumatera Selatan
Tmp ibadah agama konghucu dan bs jg di jd in tmp rekeasi regius,tmp ibadah agama konghucu tmp rekeasi regius,tmp ibadah agama konghucu tmp rekeasi regius,Pulau Kemaro,Sumatera Selatan
Bhineka tunggal ika..datang semata mata rekreasi.jgn kita saling menghina adat dan budaya..gong xi fat cay.kemaro island.wakil palembang utk nasional dan international,bhineka tunggal ika rekreasi menghina adat budaya gong xi fat cay kemaro island wakil palembang nasional international,bhineka tunggal ika rekreasi hina adat budaya gong xi fat cay maro island wakil palembang nasional international,Pulau Kemaro,Sumatera Selatan
Kemaren baru kesini kebetulan lagi acara IMLEK gong Xi fat cai... Rame bener ...,kemarin kesini acara imlek gong xi fat cai rame,kemarin kesini acara imlek gong xi fat cai rame,Pulau Kemaro,Sumatera Selatan
Pulau kemarau 04022023,pulau kemarau,pulau kemarau,Pulau Kemaro,Sumatera Selatan
Sip,sip,sip,Pulau Kemaro,Sumatera Selatan
keren,keren,keren,Pulau Kemaro,Sumatera Selatan
"Pengalaman yg cukup menyenangkan. Untuk bisa menuju pulau ini, wisatawan harus menyeberangi sungai. Harus pandai tawar menawar sama abang2 ketek/perahunya. Ke sini pas lagi sepi. Sore hari. Angin yang kencang. Pastikan perut sudah terisi ya! Supaya gak masuk angin. 😁",pengalaman menyenangkan pulau wisatawan menyeberangi sungai pandai tawar menawar abang ketek perahunya pas sepi sore angin kencang pastikan perut terisi angin,alam senang pulau wisatawan rang sungai pandai tawar tawar abang ketek perahu pas sepi sore angin kencang pasti perut isi angin,Pulau Kemaro,Sumatera Selatan
"Selain jembatan ampera, ke Palembang rasanya belum lengkap kalau belum ke Pulau Kemaro.. pulaunya terletak ditengah2 sungai Musi tidak terlalu jauh dari jembatan ampera..",jembatan ampera palembang lengkap pulau kemaro pulaunya terletak ditengah sungai musi jembatan ampera,jembatan ampera palembang lengkap pulau maro pulau letak tengah sungai mus jembatan ampera,Pulau Kemaro,Sumatera Selatan
"Tempatnya indah, bergaya Tiongkok, bebas dari sampah, pemandangannya juga bagus. Bahkan, tempat ini memiliki legendanya sendiri",tempatnya indah bergaya tiongkok bebas sampah pemandangannya bagus memiliki legendanya,tempat indah gaya tiongkok bebas sampah pandang bagus milik legenda,Pulau Kemaro,Sumatera Selatan
"Panassssss itu hal pertama yg saya pengen ucapin wkwkwkwk. Luar biasa ya pulau nya ,panas nya cetarrr ,pulau nya juga gak terlalu besar ,bisa di bilang kecil sih. Sejam aja udah lebih dari cukup buat keliling² , harus bisa nawar kalau mau nyebrang , aku gak terbiasa dengan orang² yg ngomong-nya seperti ngebentak, tapi memang logat nya sih seperti itu rada kaget aja .hehehe aku nyebrang sekeluarga 300k",panassssss pengin wkwkwkwk pulau panas cetarrr pulau bilang sejam keliling nawar nyebrang terbiasa mengomong ngebentak logat rada kaget hehehe nyebrang sekeluarga kak,panassssss pengin wkwkwkwk pulau panas cetarrr pulau bilang jam keliling nawar nyebrang biasa omong ngebentak logat rada kaget hehehe nyebrang keluarga kak,Pulau Kemaro,Sumatera Selatan
Pulau kemaro sangat indah.😍,pulau kemaro indah,pulau maro indah,Pulau Kemaro,Sumatera Selatan
Ini  bagus banget,bagus banget,bagus banget,Pulau Kemaro,Sumatera Selatan
"Bagus sekali, artistik, memiliki sejarah Sriwijaya, mengesankan.",bagus artistik memiliki sejarah sriwijaya mengesankan,bagus artistik milik sejarah sriwijaya kesan,Pulau Kemaro,Sumatera Selatan
Tempat berlibur yang asik,berlibur asik,libur asik,Pulau Kemaro,Sumatera Selatan
"Pulau yang indah, ramah dan luar biasa. Menuju pulau Kemaro bisa menggunakan kapal kecil atau speedboad melalui pabrik PUSRI dll...",pulau indah ramah pulau kemaro kapal speedboad pabrik pusri dll,pulau indah ramah pulau maro kapal speedboad pabrik pusri dll,Pulau Kemaro,Sumatera Selatan
Tempatnya sangat baguss,tempatnya bagus,tempat bagus,Pulau Kemaro,Sumatera Selatan
"Akses menuju pulau Kemaro terbagi menjadi 2 jalur, apabila dari Ampera bisa menggunakan getek dengan biaya pp sekitar 100k, mau yang lebih murah lagi?  Bisa lewat belakang pusri, jika sudah sampai di dermaga kecil menuju pulau bisa naik getek dengan biaya 20k pp. Murah bukan?  Pemandangannya bikin candu, saya sudah 2x ke tempat yang sama, nextime mungkin mau ke sana lagi hehe",akses pulau kemaro terbagi jalur ampera getek biaya pp kak murah pusri dermaga pulau getek biaya kak pp murah pemandangannya bikin candu nextime hehe,akses pulau maro bagi jalur ampera getek biaya pp kak murah pusri dermaga pulau getek biaya kak pp murah pandang bikin candu nextime hehe,Pulau Kemaro,Sumatera Selatan
Amazing,amazing,amazing,Pulau Kemaro,Sumatera Selatan
Tempat yang bagus.,bagus,bagus,Pulau Kemaro,Sumatera Selatan
"Untuk menuju ke Pulau ini bisa dari bawah Jembatan Ampera sekitar 30 menit, atau dari belakang pabrik Pupuk yang berjarak hanya sekitar 5 menit naik perahu sewaan

Tidak banyak perubahan dari 10 tahun lalu saya berkunjung. Seharusnya ada banyak perbaikan dan pembersihan.

Tidak ada biaya masuk ke pulau ini dan semua bebas berkunjung. Hanya bagian pagoda tidak boleh dimasuki oleh pengunjung",pulau jembatan ampera menit pabrik pupuk berjarak menit perahu sewaan perubahan tahun berkunjung perbaikan pembersihan biaya pulau bebas berkunjung pagoda dimasuki pengunjung,pulau jembatan ampera menit pabrik pupuk jarak menit perahu sewa ubah tahun kunjung baik bersih biaya pulau bebas kunjung pagoda masuk unjung,Pulau Kemaro,Sumatera Selatan
Pilihan wisata keluarga dikota palembang,pilihan wisata keluarga dikota palembang,pilih wisata keluarga kota palembang,Pulau Kemaro,Sumatera Selatan
"Salah satu objek wisata yang patut dikunjungi apabila ke Palembang, terletak ditengah sungai musi",salah objek wisata patut dikunjungi palembang terletak ditengah sungai musi,salah objek wisata patut kunjung palembang letak tengah sungai mus,Pulau Kemaro,Sumatera Selatan
Healing bareng temen-temen kuy ke pulau Kemaro saja ya guys yak apalagi kalo sama doi hihi cocok banget😎,healing bareng teman teman yuk pulau kemaro guys kalo doi hihi cocok banget,healing bareng teman teman yuk pulau maro guys kalo doi hihi cocok banget,Pulau Kemaro,Sumatera Selatan
Good view,good view,good view,Pulau Kemaro,Sumatera Selatan
Naik perahu ketek dari dekat Ampera. Sistemnya sewa ketek 150 K. Speedboat 300 K. Ditunggu selama 1 jam d Sana.,perahu ketek ampera sistemnya sewa ketek kak speedboat kak ditunggu jam,perahu ketek ampera sistem sewa ketek kak speedboat kak tunggu jam,Pulau Kemaro,Sumatera Selatan
"Tempat foto yang menarik. Cukup 1
Jam paling lama disana, naik kapal dr pasar 16 ilir.",foto menarik jam disana kapal pasar ilir,foto tarik jam sana kapal pasar ilir,Pulau Kemaro,Sumatera Selatan
"Tahun 2017 terakhir kesini, sekalian kerumah pacar.",tahun kesini kerumah pacar,tahun kesini rumah pacar,Pulau Kemaro,Sumatera Selatan
"Salah satu tempat wisata di Kota Palembang Sumatera Selatan yg dapat dikunjungi saat berada di Kota Palembang Sumatera Selatan,dari Benteng Kuto Besak memakai perahu menyeberang sampai ke Pulau Kemaro,untuk Aku,Palembang tetap Kota yg maju,indah dan Kaya.",salah wisata kota palembang sumatera selatan dikunjungi kota palembang sumatera selatan benteng kuto besak memakai perahu menyeberang pulau kemaro palembang kota maju indah kayak,salah wisata kota palembang sumatera selatan kunjung kota palembang sumatera selatan benteng kuto besak pakai perahu seberang pulau maro palembang kota maju indah kayak,Pulau Kemaro,Sumatera Selatan
"Salah satu objek wisata di Palembang

Kebersihan 4/5",salah objek wisata palembang kebersihan,salah objek wisata palembang bersih,Pulau Kemaro,Sumatera Selatan
"Dari Riversside naik perahu ketek menyebrang ke pulau Kemaro, pulau kecil di tengah sungai Musi. Tempatnya sejuk. 👍",riversside perahu ketek menyebrang pulau kemaro pulau tengah sungai musi tempatnya sejuk,riversside perahu ketek menyebrang pulau maro pulau tengah sungai mus tempat sejuk,Pulau Kemaro,Sumatera Selatan
"Bangunannya cantik namun banyak penjual di lokasi membuat sampah berceceran, sangat disayangkan. Ke sini musti naik perahu dari kota, pas bersisian dengan kapal2 besar yang sarat dengan batubara, ngeri juga hahahahaha.. takut perahu kita kelelep sebelum sampai Kemaro",bangunannya cantik penjual lokasi sampah berceceran disayangkan musti perahu kota pas bersisian kapal sarat batubara ngeri hahahahaha takut perahu kelelep kemaro,bangun cantik jual lokasi sampah cecer sayang musti perahu kota pas sisi kapal sarat batubara ngeri hahahahaha takut perahu lelep maro,Pulau Kemaro,Sumatera Selatan
"Untuk ke Pulau Kemaro, biasanya saat imlek sampai capgome akan ada jembatan antara pusri dan Pulau kemaro yang diaktifkan sehingga bisa menyebrang.

Untuk hari diluar Imlek dan capgome, ada 2 alrernatif, 1. bisa naik kapal dari bawah Jembatan ampera, akan ditawarkan sekitar 300k untuk pulang pergi, nah yang kedua adalah bisa ke Pusri, kemudian berhenti di Daerah Pabrik karet, ada pelabuhan kecil disitu, dan bisa di sewa per kapal dengan Harga lebih wajar (saat itu kami 2 orang, bisa dapat 50k untuk Pulang pergi).

Pulau Kemaro sendiri, yang jadi highlight penting adalah pagoda di dekat vihara nya, saat hari biasa tidak dibuka, tapi bisa untuk foto foto.
tempt yang sangat bagus dan nuansa chinese nya masih kental.",pulau kemaro imlek capgome jembatan pusri pulau kemaro diaktifkan menyebrang diluar imlek capgome alrernatif kapal jembatan ampera ditawarkan kak pulang pergi pusri berhenti daerah pabrik karet pelabuhan disitu sewa kapal harga wajar kak pulang pergi pulau kemaro highlight pagoda vihara dibuka foto foto bagus nuansa chinese kental,pulau maro imlek capgome jembatan pusri pulau maro aktif menyebrang luar imlek capgome alrernatif kapal jembatan ampera tawar kak pulang pergi pusri henti daerah pabrik karet labuh situ sewa kapal harga wajar kak pulang pergi pulau maro highlight pagoda vihara buka foto foto bagus nuansa chinese kental,Pulau Kemaro,Sumatera Selatan
Pulau kemaro salah satu rekreasi di kota palembang,pulau kemaro salah rekreasi kota palembang,pulau maro salah rekreasi kota palembang,Pulau Kemaro,Sumatera Selatan
"Tempat Wisata yang selalu dikunjungi, sekarang aksesnya lebih dekat, lewat dermaga di intirub, keren deh, tetap terjaga tempatnya",wisata dikunjungi aksesnya dermaga intirub keren terjaga tempatnya,wisata kunjung akses dermaga intirub keren jaga tempat,Pulau Kemaro,Sumatera Selatan
Sejuk dan nyaman,sejuk nyaman,sejuk nyaman,Pulau Kemaro,Sumatera Selatan
Telah saya kunjungi,kunjungi,kunjung,Pulau Kemaro,Sumatera Selatan
"Lokasi sejuk cocok untuk wisata keluarga, ke lokasi ini harus menggunakan kapal, bisa dari benteng kuto besak dekat ampera",lokasi sejuk cocok wisata keluarga lokasi kapal benteng kuto besak ampera,lokasi sejuk cocok wisata keluarga lokasi kapal benteng kuto besak ampera,Pulau Kemaro,Sumatera Selatan
Mantap nian,mantap nian,mantap nian,Pulau Kemaro,Sumatera Selatan
Harus nyeberang sungai musi,nyeberang sungai musi,nyeberang sungai mus,Pulau Kemaro,Sumatera Selatan
Sangat cocok untuk tempat ibadah dan spot foto. Tenang sekali,cocok ibadah spot foto tenang,cocok ibadah spot foto tenang,Pulau Kemaro,Sumatera Selatan
"Ternyata setelah sampai tidak ada apa apa, hanya pagoda saja, tempat seperti tidak terawat",pagoda terawat,pagoda awat,Pulau Kemaro,Sumatera Selatan
Pulau kemarau adalah Tempat ibadah konghucu dikenal sejak saya kecil. Pulau legendaris dengan cerita kisah cinta Pek culong(Tan Bun An) dan Putri Siti Fatimah. Sebelum pandemi dapat menyeberang melalui ponton. Sekarang difasilitasi dengan kapal ketek.. Fasilitas kapal ketek 2022 diwaktu pandemi. Ketek Yg gratis berbendera merah (mang Daud cs). Yang lain 5000 / orang. Ibadah Tahun ni sdh dibuka.. 😍😍😬😄😅🙏untuk tanggal 9 Februari2022. Selamat beribadah.,pulau kemarau ibadah konghucu dikenal pulau legendaris cerita kisah cinta pek culong tan bun an putri siti fatimah pandemi menyeberang ponton difasilitasi kapal ketek fasilitas kapal ketek diwaktu pandemi ketek gratis berbendera merah daud cs ibadah tahun dibuka tanggal februari selamat beribadah,pulau kemarau ibadah konghucu kenal pulau legendaris cerita kisah cinta pek culong tan bun an putri siti fatimah pandemi seberang ponton fasilitas kapal ketek fasilitas kapal ketek waktu pandemi ketek gratis bendera merah daud cs ibadah tahun buka tanggal februari selamat ibadah,Pulau Kemaro,Sumatera Selatan
Bagus,bagus,bagus,Pulau Kemaro,Sumatera Selatan
Salah satu tempat wisata di palambang,salah wisata palambang,salah wisata palambang,Pulau Kemaro,Sumatera Selatan
Sangat bagus,bagus,bagus,Pulau Kemaro,Sumatera Selatan
Tempat yang sangat bagus untuk berwisata,bagus berwisata,bagus wisata,Pulau Kemaro,Sumatera Selatan
"Di pulau kemaro ini sangat begus untu sport poto karena ad pagoda dan ada banyak lagi , di pulau kemaro sangat bersih
Kalau ingin kesana kalu hari biasa tidak ada apa cuman ad penjual dogan dlll

Kalau hari cap gome jgn sampai kelewatan kerena disana sangat banyak sekali enaka ragam pertunjukan, san disana sangat ramai pengunjung kalian jgn sampai kewatan ya",pulau kemaro begus untu sport poto pagoda pulau kemaro bersih kesana cuman penjual dogan dlll cap gome kelewatan kerena disana enaka ragam pertunjukan san disana ramai pengunjung kewatan,pulau maro begus untu sport poto pagoda pulau maro bersih kesana cuman jual dog dlll cap gome lewat rena sana enaka ragam tunjuk san sana ramai unjung watan,Pulau Kemaro,Sumatera Selatan
"Bagus buat tempat foto"" situs bersejarah",bagus foto situs bersejarah,bagus foto situs sejarah,Pulau Kemaro,Sumatera Selatan
"Tambahin sport foto nya dan, jaga kebersihan nya, karena banyak yg berkunjung walau pun gak di hari cap gome",tambahkan sport foto jaga kebersihan berkunjung cap gome,tambah sport foto jaga bersih kunjung cap gome,Pulau Kemaro,Sumatera Selatan
Tempat nya lumayan bersih dan nyaman. Cocok sekali untuk wisata keluarga.. Namun untuk toilet umum nya agak horor 😅,lumayan bersih nyaman cocok wisata keluarga toilet umum horor,lumayan bersih nyaman cocok wisata keluarga toilet umum horor,Pulau Kemaro,Sumatera Selatan
"In: Pulau Kemaro sebetulnya merupakan tempat ibadah umat Konghucu ada pagoda besar dan Vihara di dalam pulau. Sebagai wisatawan kita dapat berfoto dengan Pagoda dan juga menikmati jajanan Street food di area pulau. Menuju pulau kemaro pelu menaiki kapal, biayanya beragam ada yang dihitung per orang dapat juga dihitung per satu kapal nya.

Tidak ada yang spesial menurut saya di pulau ini, hanya menurut warga lokal baiknya mengunjungi tempat ini saat perayaan Cap Gomeh karena akan banyak kegiatan adat dan aktraksi dalam perayaannya.

En:Kemaro Island is actually a place of worship for Confucians, there is a large pagoda and a monastery on the island.  As tourists we can take pictures with the Pagoda and also enjoy street food snacks in the island area.  To get to the island of Kemaro, you need to take a boat, the costs vary, some are calculated per person and can also be calculated per one ship.

There is nothing special in my opinion on this island, only according to local residents it is better to visit this place during the Cap Gomeh celebration because there will be many traditional activities and attractions in the celebration.",pulau kemaro ibadah umat konghucu pagoda vihara pulau wisatawan berfoto pagoda menikmati jajanan street food area pulau pulau kemaro pelu kapal biayanya beragam dihitung dihitung kapal spesial pulau warga lokal baiknya mengunjungi perayaan cap gomeh kegiatan adat aktraksi perayaannya en kemaro island is actually place of worship for confucians there is large pagoda and monastery on the island as tourists we can take pictures with the pagoda and also enjoy street food snacks the island area get the island of kemaro you need take boat the costs vary some are calculated person and can also be calculated one ship there is nothing special my opinion on this island only according local residents is better visit this place during the cap gomeh celebration because there will be many traditional activities and attractions the celebration,pulau maro ibadah umat konghucu pagoda vihara pulau wisatawan foto pagoda nikmat jajan street food area pulau pulau maro pelu kapal biaya agam hitung hitung kapal spesial pulau warga lokal baik unjung raya cap gomeh giat adat aktraksi raya en maro island is actually place of worship for confucians there is large pagoda and monastery on the island as tourists we can take pictures with the pagoda and also enjoy street food snacks the island area get the island of maro you need take boat the costs vary some are calculated person and can also be calculated one ship there is nothing special my opinion on this island only according local residents is better visit this place during the cap gomeh celebration because there will be many traditional activities and attractions the celebration,Pulau Kemaro,Sumatera Selatan
Pulau yg terletak diperairan sungai Musi palambang,pulau terletak diperairan sungai musi palambang,pulau letak air sungai mus palambang,Pulau Kemaro,Sumatera Selatan
Tempat nya okelah,okelah,oke,Pulau Kemaro,Sumatera Selatan
"TEMPAT SAKRAL yg di jadikan salah satu cagar budaya di palembang,ke tempat ini kita harus menggunakan perahu atau kapal kecil karena letaknya di tengah sungai besar.asiknya saat kita menaiki perahu kecil atau orng palembang menyebutnya ketek,SANGAT menegangkan
lebih lengkapnya ada di Youtube JOHNCAKURA",sakral jadikan salah cagar budaya palembang perahu kapal letaknya tengah sungai asiknya perahu palembang menyebutnya ketek menegangkan lengkapnya youtube johncakura,sakral jadi salah cagar budaya palembang perahu kapal letak tengah sungai asiknya perahu palembang sebut ketek tegang lengkap youtube johncakura,Pulau Kemaro,Sumatera Selatan
Pulaunya Inda sejuta cerita heee,pulaunya inda sejuta cerita heee,pulau inda juta cerita heee,Pulau Kemaro,Sumatera Selatan
Tempat sakral di kota palembang,sakral kota palembang,sakral kota palembang,Pulau Kemaro,Sumatera Selatan
Menarik buat dikunjungi,menarik dikunjungi,tarik kunjung,Pulau Kemaro,Sumatera Selatan
"Untuk bisa menuju ke Pulau Kemaro, kita harus naik speed boat dan menyebrangi Sungai Musi. Banyak bangunan dengan pengaruh budaya Tionghoa selain pagoda utama. Bagus untuk foto-foto karena arsitektur bangunannya bagus. Jadi salah satu destinasi yang wajib dikunjungi kalau main ke Palembang.",pulau kemaro speed boat menyebrangi sungai musi bangunan pengaruh budaya tionghoa pagoda utama bagus foto foto arsitektur bangunannya bagus salah destinasi wajib dikunjungi main palembang,pulau maro speed boat menyebrangi sungai mus bangun pengaruh budaya tionghoa pagoda utama bagus foto foto arsitektur bangun bagus salah destinasi wajib kunjung main palembang,Pulau Kemaro,Sumatera Selatan
Melegenda dengan akulturasi budayanya,melegenda akulturasi budayanya,legenda akulturasi budaya,Pulau Kemaro,Sumatera Selatan
"Untuk sampai di Pulau Kemaro, pengunjung bisa menyewa kapal kecil (Biasanya tersedia di sekitar Benteng Kuto Besak). Main attractionnya pagoda besar yang terletak di tengah pulau. Ada juga bangunan-bangunan lain, seperti klenteng di bagian depan. Pengunjung bisa makan dan minum(saya lihat yang dijual mie instan, dogan, dan beberapa snack ringan), dan juga membeli souvenir. Ada pula mbak-mbak yang menawarkan jasa foto langsung jadi.

Namun, sangat disayangkan, sampah bekas pengunjung masih banyak berserakan di sekitar area pulau. Kondisi toiletnya pun sama (jadi harap dipikir-pikir dulu jika anda ingin makan dan minum disini). Dan bagi pengunjung muslim, melaksanakan ibadah salat dilakukan sebelum/sesudah berkunjung karena didekat sini tidak ada mushola",pulau kemaro pengunjung menyewa kapal tersedia benteng kuto besak main attractionnya pagoda terletak tengah pulau bangunan bangunan klenteng pengunjung makan minum dijual mie instan dogan snack ringan membeli souvenir mbak mbak menawarkan jasa foto disayangkan sampah bekas pengunjung berserakan area pulau kondisi toiletnya harap dipikir pikir makan minum pengunjung muslim melaksanakan ibadah salat berkunjung didekat mushola,pulau maro unjung sewa kapal sedia benteng kuto besak main attractionnya pagoda letak tengah pulau bangun bangun klenteng unjung makan minum jual mie instan dog snack ringan beli souvenir mbak mbak tawar jasa foto sayang sampah bekas unjung sera area pulau kondisi toilet harap pikir pikir makan minum unjung muslim laksana ibadah salat kunjung dekat mushola,Pulau Kemaro,Sumatera Selatan
Saya orang pulau kemaro,pulau kemaro,pulau maro,Pulau Kemaro,Sumatera Selatan
Destinasi wisata yang wajib dikunjungi waktu anda berliburan ke kota palembang jangan lupa mampir disini. Ini wisata rame pas hari besar chinesse yaitu cap go me.dimana disini mata kita diremajakan dengan view yang sangat menarik.jadi sangat-sangat menarik.jangan lupa untuk membeli produk sovenir disini untuk membantu para ukm disana.,destinasi wisata wajib dikunjungi waktu berliburan kota palembang lupa mampir wisata rame pas chinesse cap go me dimana diremajakan view menarik menarik lupa membeli produk sovenir membantu ukm disana,destinasi wisata wajib kunjung waktu libur kota palembang lupa mampir wisata rame pas chinesse cap go me mana remaja view tarik tarik lupa beli produk sovenir bantu ukm sana,Pulau Kemaro,Sumatera Selatan
Wisata pulau kemaro,wisata pulau kemaro,wisata pulau maro,Pulau Kemaro,Sumatera Selatan
Yng taau tempat parkir nya komen yaah,taau parkir komen,taau parkir komen,Pulau Kemaro,Sumatera Selatan
Sabtu tgl 22 mei buka ga ya?,sabtu tanggal mei buka,sabtu tanggal mei buka,Pulau Kemaro,Sumatera Selatan
Pemandangan sangat indah,pemandangan indah,pandang indah,Pulau Kemaro,Sumatera Selatan
"Objek wisata yang terkenal di Palembang. Terdapat vihara dan kelenteng di tengah pulau untuk objek berfoto.

sayangnya hal yang bisa dinikmati dan dipakai untuk berfoto hanyalah kedua hal tersebut, tidak ada apa-apa lagi disini. Malahan terdapat lebih banyak warung daripada objek wisata yang tersedia.",objek wisata terkenal palembang vihara kelenteng tengah pulau objek berfoto sayangnya dinikmati dipakai berfoto warung objek wisata tersedia,objek wisata kenal palembang vihara kelenteng tengah pulau objek foto sayang nikmat pakai foto warung objek wisata sedia,Pulau Kemaro,Sumatera Selatan
Salah satu tempat yg punya nilai sejarah. Tempat peribatan yg jd salah satu tujuan wisata rohani umat budha yg rame tiap tahunnya. Tempatnya sejuk krn banyak pohon2 besar berusia tua. Menara pagoda yg semakin cantik. Menuju kesana bisa lewat Benteng Kuto Besak sewa perahu ketek atau melalui pelabuhan GUI pusri dg jarak tempuh yg lbh singkat dan ongkos perahu yg lebih murah. Masih dlm perbaikan fasilitas dr tahun ke tahunnya. Tp lumayanlah buat alternatif jalan2 tujuan wisata di Palembang.. panjang yaaaak ulasannya.. 😃😁🤗,salah nilai sejarah peribatan salah tujuan wisata rohani umat budha rame tahunnya tempatnya sejuk pohon berusia tua menara pagoda cantik kesana benteng kuto besak sewa perahu ketek pelabuhan gui pusri jarak tempuh singkat ongkos perahu murah perbaikan fasilitas tahun tahunnya lumayanlah alternatif jalan tujuan wisata palembang yaaaak ulasannya,salah nilai sejarah ribat salah tuju wisata rohani umat budha rame tahun tempat sejuk pohon usia tua menara pagoda cantik kesana benteng kuto besak sewa perahu ketek labuh gui pusri jarak tempuh singkat ongkos perahu murah baik fasilitas tahun tahun lumayan alternatif jalan tuju wisata palembang yaaaak ulas,Pulau Kemaro,Sumatera Selatan
Tempat bersejarah di kota Palembang,bersejarah kota palembang,sejarah kota palembang,Pulau Kemaro,Sumatera Selatan
